,ProductItemCode,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount,ProductKey
42412,TT-R982,20200607,20200619,20200614,25991,SO59700,3.99,529
42413,TT-R982,20200608,20200620,20200615,11233,SO59716,3.99,529
42414,TT-R982,20200608,20200620,20200615,29074,SO59717,3.99,529
42415,TT-R982,20200608,20200620,20200615,19425,SO59740,3.99,529
42416,TT-R982,20200608,20200620,20200615,17445,SO59755,3.99,529
42417,TT-R982,20200609,20200621,20200616,27465,SO59766,3.99,529
42418,TT-R982,20200609,20200621,20200616,27466,SO59767,3.99,529
42419,TT-R982,20200609,20200621,20200616,29164,SO59768,3.99,529
42420,TT-R982,20200609,20200621,20200616,20797,SO59790,3.99,529
42421,TT-R982,20200609,20200621,20200616,24130,SO59791,3.99,529
42422,TT-R982,20200609,20200621,20200616,27355,SO59817,3.99,529
42423,TT-R982,20200609,20200621,20200616,23486,SO59826,3.99,529
42424,TT-R982,20200610,20200622,20200617,15798,SO59840,3.99,529
42425,TT-R982,20200610,20200622,20200617,12008,SO59842,3.99,529
42426,TT-R982,20200610,20200622,20200617,14176,SO59857,3.99,529
42427,TT-R982,20200610,20200622,20200617,20802,SO59863,3.99,529
42428,TT-R982,20200610,20200622,20200617,19978,SO59884,3.99,529
42429,TT-R982,20200610,20200622,20200617,27371,SO59886,3.99,529
42430,TT-R982,20200610,20200622,20200617,22224,SO59893,3.99,529
42431,TT-R982,20200610,20200622,20200617,24026,SO59899,3.99,529
42432,TT-R982,20200611,20200623,20200618,15829,SO59916,3.99,529
42433,TT-R982,20200611,20200623,20200618,11262,SO59928,3.99,529
42434,TT-R982,20200611,20200623,20200618,23942,SO59942,3.99,529
42435,TT-R982,20200611,20200623,20200618,20177,SO59945,3.99,529
42436,TT-R982,20200611,20200623,20200618,27157,SO59948,3.99,529
42437,TT-R982,20200611,20200623,20200618,17285,SO59960,3.99,529
42438,TT-R982,20200611,20200623,20200618,23930,SO59973,3.99,529
42439,TT-R982,20200612,20200624,20200619,25810,SO59990,3.99,529
42440,TT-R982,20200612,20200624,20200619,24500,SO59995,3.99,529
42441,TT-R982,20200612,20200624,20200619,11262,SO59997,3.99,529
42442,TT-R982,20200612,20200624,20200619,15014,SO60024,3.99,529
42443,TT-R982,20200612,20200624,20200619,20205,SO60034,3.99,529
42444,TT-R982,20200613,20200625,20200620,11176,SO60065,3.99,529
42445,TT-R982,20200613,20200625,20200620,15099,SO60078,3.99,529
42446,TT-R982,20200613,20200625,20200620,12550,SO60083,3.99,529
42447,TT-R982,20200613,20200625,20200620,20242,SO60102,3.99,529
42448,TT-R982,20200613,20200625,20200620,17671,SO60110,3.99,529
42449,TT-R982,20200613,20200625,20200620,19427,SO60120,3.99,529
42450,TT-R982,20200613,20200625,20200620,22607,SO60121,3.99,529
42451,TT-R982,20200614,20200626,20200621,27675,SO60131,3.99,529
42452,TT-R982,20200614,20200626,20200621,28865,SO60132,3.99,529
42453,TT-R982,20200614,20200626,20200621,29033,SO60134,3.99,529
42454,TT-R982,20200614,20200626,20200621,25764,SO60139,3.99,529
42455,TT-R982,20200614,20200626,20200621,19914,SO60150,3.99,529
42456,TT-R982,20200614,20200626,20200621,23611,SO60151,3.99,529
42457,TT-R982,20200614,20200626,20200621,20796,SO60153,3.99,529
42458,TT-R982,20200615,20200627,20200622,29034,SO60199,3.99,529
42459,TT-R982,20200615,20200627,20200622,24970,SO60202,3.99,529
42460,TT-R982,20200615,20200627,20200622,25160,SO60204,3.99,529
42461,TT-R982,20200615,20200627,20200622,23979,SO60218,3.99,529
42462,TT-R982,20200615,20200627,20200622,25680,SO60220,3.99,529
42463,TT-R982,20200615,20200627,20200622,17154,SO60228,3.99,529
42464,TT-R982,20200616,20200628,20200623,29253,SO60265,3.99,529
42465,TT-R982,20200616,20200628,20200623,17498,SO60306,3.99,529
42466,TT-R982,20200616,20200628,20200623,22297,SO60307,3.99,529
42467,TT-R982,20200617,20200629,20200624,15721,SO60325,3.99,529
42468,TT-R982,20200617,20200629,20200624,12672,SO60329,3.99,529
42469,TT-R982,20200617,20200629,20200624,12682,SO60330,3.99,529
42470,TT-R982,20200617,20200629,20200624,11987,SO60331,3.99,529
42471,TT-R982,20200617,20200629,20200624,13758,SO60342,3.99,529
42472,TT-R982,20200617,20200629,20200624,13785,SO60349,3.99,529
42473,TT-R982,20200617,20200629,20200624,19505,SO60350,3.99,529
42474,TT-R982,20200617,20200629,20200624,26833,SO60354,3.99,529
42475,TT-R982,20200617,20200629,20200624,26887,SO60355,3.99,529
42476,TT-R982,20200617,20200629,20200624,19598,SO60366,3.99,529
42477,TT-R982,20200617,20200629,20200624,24034,SO60374,3.99,529
42478,TT-R982,20200617,20200629,20200624,27498,SO60381,3.99,529
42479,TT-R982,20200618,20200630,20200625,16174,SO60387,3.99,529
42480,TT-R982,20200618,20200630,20200625,16682,SO60390,3.99,529
42481,TT-R982,20200618,20200630,20200625,11200,SO60395,3.99,529
42482,TT-R982,20200618,20200630,20200625,20064,SO60409,3.99,529
42483,TT-R982,20200618,20200630,20200625,20495,SO60414,3.99,529
42484,TT-R982,20200618,20200630,20200625,17150,SO60415,3.99,529
42485,TT-R982,20200619,20200701,20200626,13127,SO60463,3.99,529
42486,TT-R982,20200619,20200701,20200626,11128,SO60469,3.99,529
42487,TT-R982,20200619,20200701,20200626,27566,SO60470,3.99,529
42488,TT-R982,20200619,20200701,20200626,27409,SO60471,3.99,529
42489,TT-R982,20200619,20200701,20200626,25172,SO60472,3.99,529
42490,TT-R982,20200619,20200701,20200626,20147,SO60485,3.99,529
42491,TT-R982,20200619,20200701,20200626,11436,SO60487,3.99,529
42492,TT-R982,20200619,20200701,20200626,17261,SO60491,3.99,529
42493,TT-R982,20200619,20200701,20200626,20239,SO60501,3.99,529
42494,TT-R982,20200619,20200701,20200626,20310,SO60514,3.99,529
42495,TT-R982,20200620,20200702,20200627,27955,SO60543,3.99,529
42496,TT-R982,20200621,20200703,20200628,15735,SO60567,3.99,529
42497,TT-R982,20200621,20200703,20200628,11711,SO60577,3.99,529
42498,TT-R982,20200621,20200703,20200628,25477,SO60598,3.99,529
42499,TT-R982,20200621,20200703,20200628,20957,SO60599,3.99,529
42500,TT-R982,20200621,20200703,20200628,19480,SO60621,3.99,529
42501,TT-R982,20200622,20200704,20200629,14665,SO60637,3.99,529
42502,TT-R982,20200622,20200704,20200629,15602,SO60641,3.99,529
42503,TT-R982,20200622,20200704,20200629,15822,SO60646,3.99,529
42504,TT-R982,20200622,20200704,20200629,25422,SO60654,3.99,529
42505,TT-R982,20200622,20200704,20200629,24965,SO60655,3.99,529
42506,TT-R982,20200622,20200704,20200629,17935,SO60667,3.99,529
42507,TT-R982,20200622,20200704,20200629,19495,SO60668,3.99,529
42508,TT-R982,20200622,20200704,20200629,17669,SO60692,3.99,529
42509,TT-R982,20200622,20200704,20200629,22294,SO60693,3.99,529
42510,TT-R982,20200622,20200704,20200629,19113,SO60694,3.99,529
42511,TT-R982,20200623,20200705,20200630,11192,SO60704,3.99,529
42512,TT-R982,20200623,20200705,20200630,11260,SO60705,3.99,529
42513,TT-R982,20200623,20200705,20200630,15681,SO60718,3.99,529
42514,TT-R982,20200623,20200705,20200630,21058,SO60721,3.99,529
42515,TT-R982,20200623,20200705,20200630,24556,SO60722,3.99,529
42516,TT-R982,20200623,20200705,20200630,24543,SO60723,3.99,529
42517,TT-R982,20200623,20200705,20200630,22295,SO60753,3.99,529
42518,TT-R982,20200623,20200705,20200630,20291,SO60756,3.99,529
42519,TT-R982,20200623,20200705,20200630,26866,SO60758,3.99,529
42520,TT-R982,20200624,20200706,20200701,25069,SO60781,3.99,529
42521,TT-R982,20200624,20200706,20200701,24262,SO60782,3.99,529
42522,TT-R982,20200624,20200706,20200701,23601,SO60799,3.99,529
42523,TT-R982,20200624,20200706,20200701,24547,SO60802,3.99,529
42524,TT-R982,20200625,20200707,20200702,17074,SO60840,3.99,529
42525,TT-R982,20200625,20200707,20200702,20975,SO60849,3.99,529
42526,TT-R982,20200625,20200707,20200702,11711,SO60851,3.99,529
42527,TT-R982,20200625,20200707,20200702,25896,SO60856,3.99,529
42528,TT-R982,20200625,20200707,20200702,19524,SO60867,3.99,529
42529,TT-R982,20200625,20200707,20200702,19956,SO60880,3.99,529
42530,TT-R982,20200625,20200707,20200702,19434,SO60890,3.99,529
42531,TT-R982,20200626,20200708,20200703,11423,SO60899,3.99,529
42532,TT-R982,20200626,20200708,20200703,15172,SO60902,3.99,529
42533,TT-R982,20200626,20200708,20200703,28639,SO60903,3.99,529
42534,TT-R982,20200626,20200708,20200703,20055,SO60916,3.99,529
42535,TT-R982,20200626,20200708,20200703,20161,SO60917,3.99,529
42536,TT-R982,20200626,20200708,20200703,29443,SO60919,3.99,529
42537,TT-R982,20200626,20200708,20200703,22266,SO60947,3.99,529
42538,TT-R982,20200627,20200709,20200704,25912,SO60967,3.99,529
42539,TT-R982,20200627,20200709,20200704,13623,SO60968,3.99,529
42540,TT-R982,20200627,20200709,20200704,27952,SO60969,3.99,529
42541,TT-R982,20200627,20200709,20200704,28867,SO60973,3.99,529
42542,TT-R982,20200627,20200709,20200704,11530,SO60974,3.99,529
42543,TT-R982,20200627,20200709,20200704,24968,SO60976,3.99,529
42544,TT-R982,20200627,20200709,20200704,16281,SO60991,3.99,529
42545,TT-R982,20200627,20200709,20200704,24875,SO60997,3.99,529
42546,TT-R982,20200627,20200709,20200704,20472,SO61005,3.99,529
42547,TT-R982,20200627,20200709,20200704,17163,SO61006,3.99,529
42548,TT-R982,20200628,20200710,20200705,27563,SO61047,3.99,529
42549,TT-R982,20200628,20200710,20200705,24938,SO61049,3.99,529
42550,TT-R982,20200628,20200710,20200705,21864,SO61064,3.99,529
42551,TT-R982,20200628,20200710,20200705,19498,SO61065,3.99,529
42552,TT-R982,20200628,20200710,20200705,17465,SO61091,3.99,529
42553,TT-R982,20200629,20200711,20200706,24886,SO61100,3.99,529
42554,TT-R982,20200629,20200711,20200706,19976,SO61102,3.99,529
42555,TT-R982,20200629,20200711,20200706,11719,SO61119,3.99,529
42556,TT-R982,20200629,20200711,20200706,11253,SO61120,3.99,529
42557,TT-R982,20200629,20200711,20200706,25374,SO61124,3.99,529
42558,TT-R982,20200629,20200711,20200706,22995,SO61151,3.99,529
42559,TT-R982,20200629,20200711,20200706,26937,SO61169,3.99,529
42560,TT-R982,20200630,20200712,20200707,26273,SO61283,3.99,529
42561,TT-R982,20200630,20200712,20200707,23791,SO61285,3.99,529
42562,TT-R982,20200630,20200712,20200707,16747,SO61301,3.99,529
42563,TT-R982,20200701,20200713,20200708,15146,SO61315,3.99,529
42564,TT-R982,20200701,20200713,20200708,20262,SO61319,3.99,529
42565,TT-R982,20200701,20200713,20200708,24394,SO61330,3.99,529
42566,TT-R982,20200701,20200713,20200708,11262,SO61331,3.99,529
42567,TT-R982,20200702,20200714,20200709,16436,SO61379,3.99,529
42568,TT-R982,20200702,20200714,20200709,11086,SO61384,3.99,529
42569,TT-R982,20200702,20200714,20200709,16085,SO61393,3.99,529
42570,TT-R982,20200702,20200714,20200709,20974,SO61407,3.99,529
42571,TT-R982,20200702,20200714,20200709,26915,SO61408,3.99,529
42572,TT-R982,20200702,20200714,20200709,24585,SO61418,3.99,529
42573,TT-R982,20200702,20200714,20200709,13559,SO61423,3.99,529
42574,TT-R982,20200703,20200715,20200710,20615,SO61428,3.99,529
42575,TT-R982,20200703,20200715,20200710,20616,SO61429,3.99,529
42576,TT-R982,20200703,20200715,20200710,14233,SO61431,3.99,529
42577,TT-R982,20200703,20200715,20200710,16506,SO61446,3.99,529
42578,TT-R982,20200703,20200715,20200710,11331,SO61449,3.99,529
42579,TT-R982,20200703,20200715,20200710,17730,SO61471,3.99,529
42580,TT-R982,20200703,20200715,20200710,20394,SO61478,3.99,529
42581,TT-R982,20200704,20200716,20200711,11498,SO61496,3.99,529
42582,TT-R982,20200704,20200716,20200711,24961,SO61501,3.99,529
42583,TT-R982,20200704,20200716,20200711,20133,SO61510,3.99,529
42584,TT-R982,20200704,20200716,20200711,28570,SO61512,3.99,529
42585,TT-R982,20200704,20200716,20200711,22701,SO61513,3.99,529
42586,TT-R982,20200704,20200716,20200711,20609,SO61523,3.99,529
42587,TT-R982,20200704,20200716,20200711,25213,SO61524,3.99,529
42588,TT-R982,20200705,20200717,20200712,12690,SO61543,3.99,529
42589,TT-R982,20200705,20200717,20200712,25266,SO61544,3.99,529
42590,TT-R982,20200705,20200717,20200712,11505,SO61552,3.99,529
42591,TT-R982,20200705,20200717,20200712,28225,SO61554,3.99,529
42592,TT-R982,20200705,20200717,20200712,23796,SO61556,3.99,529
42593,TT-R982,20200705,20200717,20200712,19224,SO61559,3.99,529
42594,TT-R982,20200705,20200717,20200712,15711,SO61566,3.99,529
42595,TT-R982,20200705,20200717,20200712,16266,SO61567,3.99,529
42596,TT-R982,20200705,20200717,20200712,12134,SO61572,3.99,529
42597,TT-R982,20200705,20200717,20200712,17728,SO61586,3.99,529
42598,TT-R982,20200705,20200717,20200712,22787,SO61591,3.99,529
42599,TT-R982,20200706,20200718,20200713,11300,SO61611,3.99,529
42600,TT-R982,20200706,20200718,20200713,14725,SO61612,3.99,529
42601,TT-R982,20200706,20200718,20200713,11185,SO61613,3.99,529
42602,TT-R982,20200706,20200718,20200713,25326,SO61624,3.99,529
42603,TT-R982,20200706,20200718,20200713,12752,SO61626,3.99,529
42604,TT-R982,20200706,20200718,20200713,12235,SO61628,3.99,529
42605,TT-R982,20200706,20200718,20200713,20612,SO61639,3.99,529
42606,TT-R982,20200706,20200718,20200713,21621,SO61644,3.99,529
42607,TT-R982,20200707,20200719,20200714,24040,SO61666,3.99,529
42608,TT-R982,20200707,20200719,20200714,11287,SO61674,3.99,529
42609,TT-R982,20200707,20200719,20200714,11632,SO61675,3.99,529
42610,TT-R982,20200707,20200719,20200714,28146,SO61676,3.99,529
42611,TT-R982,20200707,20200719,20200714,24931,SO61679,3.99,529
42612,TT-R982,20200707,20200719,20200714,25898,SO61680,3.99,529
42613,TT-R982,20200707,20200719,20200714,23790,SO61681,3.99,529
42614,TT-R982,20200707,20200719,20200714,24518,SO61683,3.99,529
42615,TT-R982,20200708,20200720,20200715,11185,SO61737,3.99,529
42616,TT-R982,20200708,20200720,20200715,25787,SO61760,3.99,529
42617,TT-R982,20200708,20200720,20200715,21911,SO61761,3.99,529
42618,TT-R982,20200709,20200721,20200716,26558,SO61788,3.99,529
42619,TT-R982,20200709,20200721,20200716,16681,SO61790,3.99,529
42620,TT-R982,20200709,20200721,20200716,18305,SO61791,3.99,529
42621,TT-R982,20200709,20200721,20200716,25462,SO61792,3.99,529
42622,TT-R982,20200709,20200721,20200716,29160,SO61798,3.99,529
42623,TT-R982,20200709,20200721,20200716,29234,SO61799,3.99,529
42624,TT-R982,20200709,20200721,20200716,28398,SO61817,3.99,529
42625,TT-R982,20200709,20200721,20200716,26416,SO61821,3.99,529
42626,TT-R982,20200709,20200721,20200716,20795,SO61823,3.99,529
42627,TT-R982,20200709,20200721,20200716,27843,SO61826,3.99,529
42628,TT-R982,20200709,20200721,20200716,26202,SO61849,3.99,529
42629,TT-R982,20200710,20200722,20200717,28978,SO61864,3.99,529
42630,TT-R982,20200710,20200722,20200717,11505,SO61866,3.99,529
42631,TT-R982,20200710,20200722,20200717,27461,SO61867,3.99,529
42632,TT-R982,20200710,20200722,20200717,24826,SO61868,3.99,529
42633,TT-R982,20200710,20200722,20200717,25689,SO61888,3.99,529
42634,TT-R982,20200710,20200722,20200717,26912,SO61890,3.99,529
42635,TT-R982,20200711,20200723,20200718,11181,SO61929,3.99,529
42636,TT-R982,20200711,20200723,20200718,23956,SO61942,3.99,529
42637,TT-R982,20200711,20200723,20200718,20452,SO61956,3.99,529
42638,TT-R982,20200711,20200723,20200718,25218,SO61958,3.99,529
42639,TT-R982,20200711,20200723,20200718,22749,SO61964,3.99,529
42640,TT-R982,20200712,20200724,20200719,27491,SO61978,3.99,529
42641,TT-R982,20200712,20200724,20200719,24261,SO61987,3.99,529
42642,TT-R982,20200712,20200724,20200719,19507,SO61995,3.99,529
42643,TT-R982,20200712,20200724,20200719,27938,SO61996,3.99,529
42644,TT-R982,20200712,20200724,20200719,20145,SO62016,3.99,529
42645,TT-R982,20200713,20200725,20200720,11142,SO62036,3.99,529
42646,TT-R982,20200713,20200725,20200720,24624,SO62042,3.99,529
42647,TT-R982,20200713,20200725,20200720,23221,SO62058,3.99,529
42648,TT-R982,20200713,20200725,20200720,18619,SO62059,3.99,529
42649,TT-R982,20200713,20200725,20200720,28879,SO62060,3.99,529
42650,TT-R982,20200713,20200725,20200720,22556,SO62061,3.99,529
42651,TT-R982,20200713,20200725,20200720,22583,SO62087,3.99,529
42652,TT-R982,20200714,20200726,20200721,29009,SO62098,3.99,529
42653,TT-R982,20200714,20200726,20200721,24978,SO62104,3.99,529
42654,TT-R982,20200714,20200726,20200721,15863,SO62105,3.99,529
42655,TT-R982,20200714,20200726,20200721,24535,SO62120,3.99,529
42656,TT-R982,20200714,20200726,20200721,29416,SO62123,3.99,529
42657,TT-R982,20200714,20200726,20200721,24871,SO62124,3.99,529
42658,TT-R982,20200714,20200726,20200721,13527,SO62138,3.99,529
42659,TT-R982,20200714,20200726,20200721,17351,SO62140,3.99,529
42660,TT-R982,20200715,20200727,20200722,28855,SO62181,3.99,529
42661,TT-R982,20200715,20200727,20200722,27506,SO62183,3.99,529
42662,TT-R982,20200715,20200727,20200722,27474,SO62186,3.99,529
42663,TT-R982,20200715,20200727,20200722,26216,SO62200,3.99,529
42664,TT-R982,20200715,20200727,20200722,23772,SO62201,3.99,529
42665,TT-R982,20200716,20200728,20200723,11230,SO62246,3.99,529
42666,TT-R982,20200716,20200728,20200723,11277,SO62253,3.99,529
42667,TT-R982,20200716,20200728,20200723,14190,SO62262,3.99,529
42668,TT-R982,20200716,20200728,20200723,22655,SO62281,3.99,529
42669,TT-R982,20200717,20200729,20200724,24280,SO62286,3.99,529
42670,TT-R982,20200717,20200729,20200724,26379,SO62291,3.99,529
42671,TT-R982,20200717,20200729,20200724,29046,SO62299,3.99,529
42672,TT-R982,20200717,20200729,20200724,22568,SO62321,3.99,529
42673,TT-R982,20200717,20200729,20200724,25633,SO62322,3.99,529
42674,TT-R982,20200717,20200729,20200724,26115,SO62336,3.99,529
42675,TT-R982,20200718,20200730,20200725,14521,SO62347,3.99,529
42676,TT-R982,20200718,20200730,20200725,13121,SO62350,3.99,529
42677,TT-R982,20200718,20200730,20200725,29226,SO62354,3.99,529
42678,TT-R982,20200718,20200730,20200725,24514,SO62356,3.99,529
42679,TT-R982,20200718,20200730,20200725,27007,SO62364,3.99,529
42680,TT-R982,20200718,20200730,20200725,17112,SO62366,3.99,529
42681,TT-R982,20200718,20200730,20200725,22700,SO62370,3.99,529
42682,TT-R982,20200718,20200730,20200725,22719,SO62391,3.99,529
42683,TT-R982,20200719,20200731,20200726,15239,SO62397,3.99,529
42684,TT-R982,20200719,20200731,20200726,14278,SO62398,3.99,529
42685,TT-R982,20200719,20200731,20200726,26035,SO62402,3.99,529
42686,TT-R982,20200719,20200731,20200726,17898,SO62407,3.99,529
42687,TT-R982,20200719,20200731,20200726,11276,SO62412,3.99,529
42688,TT-R982,20200719,20200731,20200726,24531,SO62431,3.99,529
42689,TT-R982,20200719,20200731,20200726,25317,SO62432,3.99,529
42690,TT-R982,20200719,20200731,20200726,24864,SO62434,3.99,529
42691,TT-R982,20200719,20200731,20200726,11244,SO62467,3.99,529
42692,TT-R982,20200720,20200801,20200727,16162,SO62477,3.99,529
42693,TT-R982,20200720,20200801,20200727,16633,SO62479,3.99,529
42694,TT-R982,20200720,20200801,20200727,11197,SO62485,3.99,529
42695,TT-R982,20200720,20200801,20200727,16149,SO62486,3.99,529
42696,TT-R982,20200720,20200801,20200727,11566,SO62504,3.99,529
42697,TT-R982,20200720,20200801,20200727,27858,SO62505,3.99,529
42698,TT-R982,20200720,20200801,20200727,25226,SO62518,3.99,529
42699,TT-R982,20200721,20200802,20200728,16429,SO62540,3.99,529
42700,TT-R982,20200721,20200802,20200728,11185,SO62543,3.99,529
42701,TT-R982,20200721,20200802,20200728,11287,SO62544,3.99,529
42702,TT-R982,20200721,20200802,20200728,19220,SO62545,3.99,529
42703,TT-R982,20200721,20200802,20200728,24265,SO62548,3.99,529
42704,TT-R982,20200721,20200802,20200728,23422,SO62565,3.99,529
42705,TT-R982,20200721,20200802,20200728,23268,SO62572,3.99,529
42706,TT-R982,20200721,20200802,20200728,20484,SO62574,3.99,529
42707,TT-R982,20200721,20200802,20200728,20399,SO62575,3.99,529
42708,TT-R982,20200722,20200803,20200729,19626,SO62582,3.99,529
42709,TT-R982,20200722,20200803,20200729,15710,SO62587,3.99,529
42710,TT-R982,20200722,20200803,20200729,26483,SO62591,3.99,529
42711,TT-R982,20200722,20200803,20200729,25283,SO62594,3.99,529
42712,TT-R982,20200722,20200803,20200729,11091,SO62597,3.99,529
42713,TT-R982,20200722,20200803,20200729,22782,SO62623,3.99,529
42714,TT-R982,20200723,20200804,20200730,25492,SO62640,3.99,529
42715,TT-R982,20200723,20200804,20200730,28984,SO62644,3.99,529
42716,TT-R982,20200723,20200804,20200730,25214,SO62675,3.99,529
42717,TT-R982,20200723,20200804,20200730,20401,SO62686,3.99,529
42718,TT-R982,20200724,20200805,20200731,11157,SO62705,3.99,529
42719,TT-R982,20200724,20200805,20200731,29200,SO62706,3.99,529
42720,TT-R982,20200724,20200805,20200731,27430,SO62709,3.99,529
42721,TT-R982,20200724,20200805,20200731,23626,SO62725,3.99,529
42722,TT-R982,20200724,20200805,20200731,27822,SO62726,3.99,529
42723,TT-R982,20200724,20200805,20200731,21847,SO62727,3.99,529
42724,TT-R982,20200724,20200805,20200731,27785,SO62728,3.99,529
42725,TT-R982,20200724,20200805,20200731,24128,SO62729,3.99,529
42726,TT-R982,20200725,20200806,20200801,15241,SO62752,3.99,529
42727,TT-R982,20200725,20200806,20200801,14008,SO62753,3.99,529
42728,TT-R982,20200725,20200806,20200801,11174,SO62770,3.99,529
42729,TT-R982,20200725,20200806,20200801,29349,SO62771,3.99,529
42730,TT-R982,20200725,20200806,20200801,24766,SO62777,3.99,529
42731,TT-R982,20200725,20200806,20200801,15098,SO62789,3.99,529
42732,TT-R982,20200725,20200806,20200801,25313,SO62791,3.99,529
42733,TT-R982,20200725,20200806,20200801,25474,SO62792,3.99,529
42734,TT-R982,20200725,20200806,20200801,22688,SO62793,3.99,529
42735,TT-R982,20200725,20200806,20200801,22561,SO62794,3.99,529
42736,TT-R982,20200725,20200806,20200801,20684,SO62811,3.99,529
42737,TT-R982,20200725,20200806,20200801,22685,SO62814,3.99,529
42738,TT-R982,20200726,20200807,20200802,16442,SO62825,3.99,529
42739,TT-R982,20200726,20200807,20200802,11024,SO62830,3.99,529
42740,TT-R982,20200726,20200807,20200802,11619,SO62831,3.99,529
42741,TT-R982,20200726,20200807,20200802,28236,SO62832,3.99,529
42742,TT-R982,20200726,20200807,20200802,11276,SO62834,3.99,529
42743,TT-R982,20200726,20200807,20200802,24312,SO62837,3.99,529
42744,TT-R982,20200726,20200807,20200802,24563,SO62845,3.99,529
42745,TT-R982,20200726,20200807,20200802,26949,SO62870,3.99,529
42746,TT-R982,20200727,20200808,20200803,15132,SO62878,3.99,529
42747,TT-R982,20200727,20200808,20200803,15123,SO62879,3.99,529
42748,TT-R982,20200727,20200808,20200803,20582,SO62907,3.99,529
42749,TT-R982,20200727,20200808,20200803,18007,SO62910,3.99,529
42750,TT-R982,20200727,20200808,20200803,23421,SO62929,3.99,529
42751,TT-R982,20200727,20200808,20200803,19829,SO62941,3.99,529
42752,TT-R982,20200728,20200809,20200804,28902,SO62954,3.99,529
42753,TT-R982,20200728,20200809,20200804,11176,SO62958,3.99,529
42754,TT-R982,20200728,20200809,20200804,27433,SO62960,3.99,529
42755,TT-R982,20200728,20200809,20200804,11200,SO62961,3.99,529
42756,TT-R982,20200728,20200809,20200804,24080,SO62976,3.99,529
42757,TT-R982,20200728,20200809,20200804,20827,SO62977,3.99,529
42758,TT-R982,20200728,20200809,20200804,22718,SO62995,3.99,529
42759,TT-R982,20200729,20200810,20200805,14854,SO63005,3.99,529
42760,TT-R982,20200729,20200810,20200805,11757,SO63011,3.99,529
42761,TT-R982,20200729,20200810,20200805,15507,SO63019,3.99,529
42762,TT-R982,20200729,20200810,20200805,22511,SO63033,3.99,529
42763,TT-R982,20200729,20200810,20200805,25533,SO63034,3.99,529
42764,TT-R982,20200729,20200810,20200805,24129,SO63035,3.99,529
42765,TT-R982,20200729,20200810,20200805,22753,SO63054,3.99,529
42766,TT-R982,20200729,20200810,20200805,23313,SO63059,3.99,529
42767,TT-R982,20200730,20200811,20200806,24373,SO63061,3.99,529
42768,TT-R982,20200730,20200811,20200806,19972,SO63062,3.99,529
42769,TT-R982,20200730,20200811,20200806,11506,SO63073,3.99,529
42770,TT-R982,20200730,20200811,20200806,24401,SO63076,3.99,529
42771,TT-R982,20200730,20200811,20200806,25029,SO63106,3.99,529
42772,TT-R982,20200730,20200811,20200806,22484,SO63114,3.99,529
42773,TT-R982,20200731,20200812,20200807,19608,SO63295,3.99,529
42774,TT-R982,20200731,20200812,20200807,14185,SO63298,3.99,529
42775,TT-R982,20200731,20200812,20200807,11519,SO63304,3.99,529
42776,TT-R982,20200731,20200812,20200807,26834,SO63324,3.99,529
42777,TT-R982,20200731,20200812,20200807,22867,SO63325,3.99,529
42778,TT-R982,20200731,20200812,20200807,18255,SO63347,3.99,529
42779,TT-R982,20200731,20200812,20200807,20629,SO63348,3.99,529
42780,TT-R982,20200731,20200812,20200807,20826,SO63358,3.99,529
42781,TT-R982,20200801,20200813,20200808,16544,SO63389,3.99,529
42782,TT-R982,20200801,20200813,20200808,20976,SO63390,3.99,529
42783,TT-R982,20200801,20200813,20200808,26845,SO63393,3.99,529
42784,TT-R982,20200801,20200813,20200808,26955,SO63419,3.99,529
42785,TT-R982,20200802,20200814,20200809,24984,SO63442,3.99,529
42786,TT-R982,20200802,20200814,20200809,12491,SO63457,3.99,529
42787,TT-R982,20200802,20200814,20200809,21098,SO63462,3.99,529
42788,TT-R982,20200802,20200814,20200809,25032,SO63479,3.99,529
42789,TT-R982,20200803,20200815,20200810,29006,SO63509,3.99,529
42790,TT-R982,20200803,20200815,20200810,15564,SO63514,3.99,529
42791,TT-R982,20200803,20200815,20200810,23740,SO63518,3.99,529
42792,TT-R982,20200803,20200815,20200810,19250,SO63525,3.99,529
42793,TT-R982,20200803,20200815,20200810,19492,SO63527,3.99,529
42794,TT-R982,20200803,20200815,20200810,23593,SO63537,3.99,529
42795,TT-R982,20200804,20200816,20200811,11176,SO63551,3.99,529
42796,TT-R982,20200804,20200816,20200811,16733,SO63552,3.99,529
42797,TT-R982,20200804,20200816,20200811,17950,SO63559,3.99,529
42798,TT-R982,20200804,20200816,20200811,25103,SO63567,3.99,529
42799,TT-R982,20200804,20200816,20200811,20686,SO63611,3.99,529
42800,TT-R982,20200804,20200816,20200811,20700,SO63613,3.99,529
42801,TT-R982,20200804,20200816,20200811,23992,SO63620,3.99,529
42802,TT-R982,20200805,20200817,20200812,17066,SO63622,3.99,529
42803,TT-R982,20200805,20200817,20200812,20267,SO63623,3.99,529
42804,TT-R982,20200805,20200817,20200812,11331,SO63634,3.99,529
42805,TT-R982,20200805,20200817,20200812,11091,SO63636,3.99,529
42806,TT-R982,20200805,20200817,20200812,27652,SO63641,3.99,529
42807,TT-R982,20200805,20200817,20200812,24732,SO63642,3.99,529
42808,TT-R982,20200805,20200817,20200812,28373,SO63655,3.99,529
42809,TT-R982,20200805,20200817,20200812,25472,SO63656,3.99,529
